name,brand,price,deal_price,final_price,description,image_thumbnail,sku,seller,stock,product_rating,fetched_at
7.1 Channel Usb External Sound Card Audio Adapter,,3950,,,[object Object],/F/I/238232_1773253763.jpg,6951131,{'name': 'Maxpower Ventures'},"{'in_stock': True, 'quantity': 20}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-16 02:12:51
JCO4 Laptop Battery – High Capacity – Rechargeable,HP,49420,,,[object Object],/Z/S/_1768306759.jpg,5000867,{'name': 'Konga'},"{'in_stock': True, 'quantity': 1}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-21 01:53:04
Rechargeable Wireless Bluetooth Mouse(2.4ghz) With Inbuilt Battery --white,,9900,,,[object Object],/V/H/56319_1771153345.jpg,6935861,{'name': 'jagGed inC'},"{'in_stock': True, 'quantity': 5}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-21 01:53:04
Gaming Mouse Pad With Shortcut Keys & Thickened Edges - 300×800mm Xl ,,8799,,,[object Object],/B/Y/56319_1760648926.jpg,6867495,{'name': 'jagGed inC'},"{'in_stock': True, 'quantity': 4}","{'quality': {'average': 4, 'number_of_ratings': 1}}",2026-03-21 01:53:04
Portable Wireless Bluetooth Keyboard And Mouse Set For Iphone/Android/iPad/Laptop Pc/Table,,14450,,,[object Object],/P/D/56319_1756269651.jpg,6827201,{'name': 'jagGed inC'},"{'in_stock': True, 'quantity': 4}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-21 01:53:04
Pd 100W Usb-c 18.5-20v To 5.5×2.5 Universal Laptop Cable Small Pin - yellow Mouth,,9400,,,[object Object],/Z/Y/56319_1751106460.jpg,6780347,{'name': 'jagGed inC'},"{'in_stock': True, 'quantity': 4}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-21 01:53:04
Pd100w Usb-c 18.5-20V Small Blue Pin Cable,,9500,,,[object Object],/T/D/56319_1740059904.jpg,6677360,{'name': 'jagGed inC'},"{'in_stock': True, 'quantity': 4}","{'quality': {'average': 5, 'number_of_ratings': 1}}",2026-03-21 01:53:04
Q13 Wireless Mouse Rechargeable 2.4g Silent Mouse - Black,,19900,,,[object Object],/R/D/56319_1737650301.jpg,6650940,{'name': 'jagGed inC'},"{'in_stock': True, 'quantity': 2}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-21 01:53:04
Pd 100w 18.5-20v Square Tip To Usb-c Cable,Lenovo,10500,,,[object Object],/Y/J/56319_1734559893.jpg,6627061,{'name': 'jagGed inC'},"{'in_stock': True, 'quantity': 5}","{'quality': {'average': 5, 'number_of_ratings': 1}}",2026-03-21 01:53:04
Usb Type C Male To Female Extension Cable 1m - black,,14800,,,[object Object],/U/G/56319_1724073358.jpg,6535890,{'name': 'jagGed inC'},"{'in_stock': True, 'quantity': 1}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-21 01:53:04
Laptop Desk Adjustable Bedside Table With Wheels- Brown,,40000,,,[object Object],/T/R/194961_1773834110.jpg,6953878,{'name': 'Mysturade homes'},"{'in_stock': True, 'quantity': 20}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-21 01:53:04
Laptop Desk Adjustable Side Table With Wheels - Off-white,,40000,,,[object Object],/I/O/194961_1773834457.jpg,6953876,{'name': 'Mysturade homes'},"{'in_stock': True, 'quantity': 20}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-21 01:53:04
Aw420k Ten-keyless Backlit Mechanical Gaming Keyboard,Alienware,195000,,,[object Object],/X/X/181128_1773735724.jpg,6953769,{'name': 'OverFlow Computer'},"{'in_stock': True, 'quantity': 1}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-21 01:53:04
Aw420k Ten-keyless Backlit Mechanical Gaming Keyboard - White,Alienware,195000,,,[object Object],/V/E/181128_1773735977.jpg,6953767,{'name': 'OverFlow Computer'},"{'in_stock': True, 'quantity': 1}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-21 01:53:04
Smaat Skm930w Wireless Keyboard And Mouse Combo,,14500,,,[object Object],/N/Q/181128_1773754526.jpg,6953766,{'name': 'OverFlow Computer'},"{'in_stock': True, 'quantity': 5}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-21 01:53:04
Smaat Skm930w Wireless Keyboard And Mouse Combo,,14000,,,[object Object],/Y/D/163031_1773754203.jpg,6953739,{'name': 'NNABEST COMPUTER'},"{'in_stock': True, 'quantity': 5}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-21 01:53:04
Aw420k Ten-keyless Back-lit Mechanical Gaming Keyboard,Alienware,198000,,,[object Object],/K/R/163031_1773738763.jpg,6953738,{'name': 'NNABEST COMPUTER'},"{'in_stock': True, 'quantity': 1}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-21 01:53:04
Aw420k Ten-keyless Backlit Mechanical Gaming Keyboard,Alienware,198000,,,[object Object],/R/B/163031_1773737153.jpg,6953737,{'name': 'NNABEST COMPUTER'},"{'in_stock': True, 'quantity': 1}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-21 01:53:04
Laptop Table,,19000,,,[object Object],/T/R/244313_1773749411.jpg,6953713,{'name': 'N&K Kitchenwares'},"{'in_stock': True, 'quantity': 3}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-21 01:53:04
Canyon Usb 8in1 Tbolt 4k Hub Ds-8 S,Canyon,129000,,,[object Object],/F/L/4841_1773740490.jpg,6953535,{'name': 'MIKI ENT SOLUTIONS'},"{'in_stock': True, 'quantity': 2}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-21 01:53:04
Canyon Wireless Mouse Mw-7,Canyon,10800,,,[object Object],/T/K/4841_1773737252.jpg,6953532,{'name': 'MIKI ENT SOLUTIONS'},"{'in_stock': True, 'quantity': 2}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-21 01:53:04
Flexible/Foldable Keyboard For Laptops & Computers,,7000,,,[object Object],/R/F/158907_1773607301.jpg,6953294,{'name': 'Zara majestic'},"{'in_stock': True, 'quantity': 20}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-21 01:53:04
Hp Usb-c Charger For Spectre Fold 17 X360/Pavilion Plus Zbook Firefly - 100w,,38900,,,[object Object],/R/A/158907_1773605616.jpg,6953273,{'name': 'Zara majestic'},"{'in_stock': True, 'quantity': 20}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-21 01:53:04
Dstv/Gotv 12v 2a Adapter,,1990,,,[object Object],/V/F/158907_1773603634.jpg,6953267,{'name': 'Zara majestic'},"{'in_stock': True, 'quantity': 20}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-21 01:53:04
5v Usb To 12v Dc Step Up Power Boost Line Converter Adapter Cable,,1990,,,[object Object],/W/O/158907_1773602095.jpg,6953255,{'name': 'Zara majestic'},"{'in_stock': True, 'quantity': 20}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-21 01:53:04
Apple Macbook T-type Charger 60w Magnetic T Mouth Laptop Power Adapter,,29500,,,[object Object],/D/D/238232_1773558749.jpg,6953111,{'name': 'Maxpower Ventures'},"{'in_stock': True, 'quantity': 20}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-21 01:53:04
Apple Macbook T-type Charger 60w Magnetic T Mouth Laptop Power Adapter,,30000,,,[object Object],/C/A/241266_1773559911.jpg,6953037,{'name': 'Highspeed'},"{'in_stock': True, 'quantity': 20}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-21 01:53:04
Apple Usb-c To Usb-c Laptop Charger Fast Charging Power Adapter With Type-c Cable - 96w ,,50000,,,[object Object],/W/X/241266_1773529539.jpg,6953036,{'name': 'Highspeed'},"{'in_stock': True, 'quantity': 20}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-21 01:53:04
Aluminum Laptop Stand - Silver,,7000,,,[object Object],/L/V/238192_1773503582.jpg,6952984,{'name': 'The priceless store'},"{'in_stock': True, 'quantity': 20}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-21 01:53:04
Apple Macbook T-type Charger 60w Magnetic T Mouth Laptop Power Adapter,,28000,,,[object Object],/V/X/243425_1773557747.jpg,6952939,{'name': 'Giga ventures'},"{'in_stock': True, 'quantity': 20}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-21 01:53:04
Apple Macbook T-type Charger 60w Magnetic T Mouth Laptop Power Adapter,,30000,,,[object Object],/Q/B/239008_1773558938.jpg,6952935,{'name': 'GiftedVentures'},"{'in_stock': True, 'quantity': 20}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-21 01:53:04
Macbook T-type Charger Magnetic T Mouth Laptop Power Adapter - 60w ,Apple Accents,29000,,,[object Object],/R/J/230175_1773558000.jpg,6952827,{'name': 'Royal Ventures'},"{'in_stock': True, 'quantity': 20}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-21 01:53:04
8-in-1 Usb Type-c Multifunction Adapter,,15000,,,[object Object],/R/G/68151_1773657041.jpg,6952817,{'name': 'Dentik Technology Solutions'},"{'in_stock': True, 'quantity': 7}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-21 01:53:04
Dell Type C Charger Replacement Adapter - 90w ,,35000,,,[object Object],/G/F/236796_1773550295.jpg,6952768,{'name': 'Powermax'},"{'in_stock': True, 'quantity': 20}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-21 01:53:04
Apple Macbook Charger - 85w,,23000,,,[object Object],/A/B/236796_1773546090.jpg,6952752,{'name': 'Powermax'},"{'in_stock': True, 'quantity': 20}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-21 01:53:04
Lenovo Usb Type-c Laptop Charger - 65w,,10000,,,[object Object],/P/S/236796_1773544550.jpg,6952747,{'name': 'Powermax'},"{'in_stock': True, 'quantity': 20}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-21 01:53:04
Macbook T-type Charger Magnetic T Mouth Laptop Power Adapter - 60w ,Apple Accents,29000,,,[object Object],/D/B/234705_1773558381.jpg,6952671,{'name': 'Nachi Ventures'},"{'in_stock': True, 'quantity': 20}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-21 01:53:04
Surface Pro 12 Keyboard Cover With Slim Pen 2 - Ocean Blue,Microsoft,615500,,,[object Object],/J/W/73204_1773669668.jpg,6952612,{'name': 'AKAIT COMMUNICATIONS'},"{'in_stock': True, 'quantity': 2}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-21 01:53:04
Surface Pro Signature Keyboard - Black For Pro X/ 8 & 9,Microsoft,391500,,,[object Object],/W/S/73204_1773667479.jpg,6952611,{'name': 'AKAIT COMMUNICATIONS'},"{'in_stock': True, 'quantity': 5}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-21 01:53:04
Surface Type Keyboard Cover - Black,Microsoft,313500,,,[object Object],/M/X/73204_1773655854.jpg,6952610,{'name': 'AKAIT COMMUNICATIONS'},"{'in_stock': True, 'quantity': 10}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-21 01:53:04
Apple Macbook T-type Charger Magnetic T Mouth Laptop Power Adapter - 60w ,,29000,,,[object Object],/C/X/233849_1773558136.jpg,6952589,{'name': 'Add Moore'},"{'in_stock': True, 'quantity': 20}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-21 01:53:04
JCO4 Laptop Battery – High Capacity – Rechargeable,HP,49420,,,[object Object],/Z/S/_1768306759.jpg,5000867,{'name': 'Konga'},"{'in_stock': True, 'quantity': 1}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-26 02:09:31
Rechargeable Wireless Bluetooth Mouse(2.4ghz) With Inbuilt Battery --white,,9900,,,[object Object],/V/H/56319_1771153345.jpg,6935861,{'name': 'jagGed inC'},"{'in_stock': True, 'quantity': 5}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-26 02:09:31
Gaming Mouse Pad With Shortcut Keys & Thickened Edges - 300×800mm Xl ,,8799,,,[object Object],/B/Y/56319_1760648926.jpg,6867495,{'name': 'jagGed inC'},"{'in_stock': True, 'quantity': 5}","{'quality': {'average': 4, 'number_of_ratings': 1}}",2026-03-26 02:09:31
Portable Wireless Bluetooth Keyboard And Mouse Set For Iphone/Android/iPad/Laptop Pc/Table,,14450,,,[object Object],/P/D/56319_1756269651.jpg,6827201,{'name': 'jagGed inC'},"{'in_stock': True, 'quantity': 3}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-26 02:09:31
Pd 100W Usb-c 18.5-20v To 5.5×2.5 Universal Laptop Cable Small Pin - yellow Mouth,,9400,,,[object Object],/Z/Y/56319_1751106460.jpg,6780347,{'name': 'jagGed inC'},"{'in_stock': True, 'quantity': 4}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-26 02:09:31
Pd100w Usb-c 18.5-20V Small Blue Pin Cable,,9500,,,[object Object],/T/D/56319_1740059904.jpg,6677360,{'name': 'jagGed inC'},"{'in_stock': True, 'quantity': 4}","{'quality': {'average': 5, 'number_of_ratings': 1}}",2026-03-26 02:09:31
Q13 Wireless Mouse Rechargeable 2.4g Silent Mouse - Black,,19900,,,[object Object],/R/D/56319_1737650301.jpg,6650940,{'name': 'jagGed inC'},"{'in_stock': True, 'quantity': 2}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-26 02:09:31
Pd 100w 18.5-20v Square Tip To Usb-c Cable,Lenovo,10500,,,[object Object],/Y/J/56319_1734559893.jpg,6627061,{'name': 'jagGed inC'},"{'in_stock': True, 'quantity': 4}","{'quality': {'average': 5, 'number_of_ratings': 1}}",2026-03-26 02:09:31
Usb Type C Male To Female Extension Cable 1m - black,,14800,,,[object Object],/U/G/56319_1724073358.jpg,6535890,{'name': 'jagGed inC'},"{'in_stock': True, 'quantity': 1}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-26 02:09:31
Male - To - Rj45,,30114,,,[object Object],/H/Z/118566_1654769020.jpg,6957566,{'name': 'Konga'},"{'in_stock': True, 'quantity': 1}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-26 02:09:31
H-18 Gel Mouse Pad With Wrist Rest - Black,,8900,,,[object Object],/L/T/178360_1774367826.jpg,6957529,{'name': 'Dax Technology Nigeria'},"{'in_stock': True, 'quantity': 4}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-26 02:09:31
"N8 Multifunction Foldable Laptop Stand Up To 17.3"" - Alloy Aluminum",,15000,,,[object Object],/V/Y/239008_1774438141.jpg,6957516,{'name': 'GiftedVentures'},"{'in_stock': True, 'quantity': 20}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-26 02:09:31
Dell Type C Charger 130w,,38000,,,[object Object],/M/J/239008_1774402741.jpg,6957507,{'name': 'GiftedVentures'},"{'in_stock': True, 'quantity': 20}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-26 02:09:31
Adjustable Laptop And Tablet Stand - Silver.,,16500,,,[object Object],/N/Y/239008_1774385899.jpg,6957503,{'name': 'GiftedVentures'},"{'in_stock': True, 'quantity': 20}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-26 02:09:31
65w Usb-c Type -c Charger Fit For Macbook/ Hp/ Dell/ Lenovo,,18000,,,[object Object],/E/R/239008_1774384421.jpg,6957502,{'name': 'GiftedVentures'},"{'in_stock': True, 'quantity': 20}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-26 02:09:31
Travel Laptop Charger For Hp - Type C - 65w.,,34000,,,[object Object],/B/A/239008_1774384138.jpg,6957500,{'name': 'GiftedVentures'},"{'in_stock': True, 'quantity': 20}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-26 02:09:31
Genuine 90w Laptop Ac Adapter For Dell E4300 E5410 E6320 E6400 E6430 19.5v 4.62a 7.4mm*5.0,,45250,,,[object Object],/B/X/59917_1774442750.jpg,6957492,{'name': 'gadgetplace'},"{'in_stock': True, 'quantity': 20}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-26 02:09:31
Hdmi Extender - 150m.,,69000,,,[object Object],/I/P/239008_1774443068.jpg,6957337,{'name': 'GiftedVentures'},"{'in_stock': True, 'quantity': 20}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-26 02:09:31
Adjustable Laptop And Tablet Stand - Silver.,,18000,,,[object Object],/X/I/241266_1774386180.jpg,6957318,{'name': 'Highspeed'},"{'in_stock': True, 'quantity': 20}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-26 02:09:31
Hp Usb-c Charger For Spectre Fold 17 X360 / Pavilion Plus Zbook Firefly - 100w.,,44900,,,[object Object],/B/D/241266_1774384967.jpg,6957316,{'name': 'Highspeed'},"{'in_stock': True, 'quantity': 20}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-26 02:09:31
65w Usb-c Type -c Charger Fit For Macbook/ Hp/ Dell/ Lenovo,,17900,,,[object Object],/E/S/241266_1774384611.jpg,6957315,{'name': 'Highspeed'},"{'in_stock': True, 'quantity': 20}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-26 02:09:31
Travel Laptop Charger For Hp - Type C - 65w.,,32800,,,[object Object],/M/Y/241266_1774383917.jpg,6957314,{'name': 'Highspeed'},"{'in_stock': True, 'quantity': 20}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-26 02:09:31
High Speed Hdmi To Hdmi Cable - Red & Black - 20m,,8500,,,[object Object],/T/B/241266_1774382395.jpg,6957312,{'name': 'Highspeed'},"{'in_stock': True, 'quantity': 20}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-26 02:09:31
High Speed 4k Hdmi Cable - 30m,,12950,,,[object Object],/Z/K/241266_1774378042.jpg,6957309,{'name': 'Highspeed'},"{'in_stock': True, 'quantity': 20}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-26 02:09:31
High Speed 4k Hdmi Cable - 30m,,13000,,,[object Object],/D/Y/230175_1774377448.jpg,6957289,{'name': 'Royal Ventures'},"{'in_stock': True, 'quantity': 20}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-26 02:09:31
Laptop Table - Brown Top,,15000,,,[object Object],/T/H/247017_1774300277.jpg,6957273,{'name': 'Big brother'},"{'in_stock': True, 'quantity': 1}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-26 02:09:31
Travel Laptop Charger For Hp - Type C - 65w.,,32900,,,[object Object],/O/W/243425_1774383793.jpg,6957245,{'name': 'Giga ventures'},"{'in_stock': True, 'quantity': 20}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-26 02:09:31
High Speed 4k Hdmi Cable - 30m,,12999,,,[object Object],/J/S/243425_1774377641.jpg,6957236,{'name': 'Giga ventures'},"{'in_stock': True, 'quantity': 20}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-26 02:09:31
"N8 Multifunction Foldable Laptop Stand Up To 17.3"" - Alloy Aluminum",,16000,,,[object Object],/T/X/238232_1774438963.jpg,6957183,{'name': 'Maxpower Ventures'},"{'in_stock': True, 'quantity': 20}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-26 02:09:31
Dell Type C Charger 130w,,37000,,,[object Object],/J/Q/238232_1774402569.jpg,6957178,{'name': 'Maxpower Ventures'},"{'in_stock': True, 'quantity': 20}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-26 02:09:31
Hp Usb-c Charger For Spectre Fold 17 X360 / Pavilion Plus Zbook Firefly - 100w,,44800,,,[object Object],/W/H/238232_1774385149.jpg,6957174,{'name': 'Maxpower Ventures'},"{'in_stock': True, 'quantity': 20}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-26 02:09:31
High Speed Hdmi To Hdmi Cable - Red & Black - 20m,,8000,,,[object Object],/Q/N/238232_1774382003.jpg,6957173,{'name': 'Maxpower Ventures'},"{'in_stock': True, 'quantity': 20}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-26 02:09:31
Nano 7 In 1 Portable Multi Functional Usb C Hub Adapter,Anker,100000,,,[object Object],/M/F/189377_1774436629.jpg,6957161,{'name': 'Makkytech accessories'},"{'in_stock': True, 'quantity': 20}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-26 02:09:31
"N8 Multifunction Foldable Laptop Stand Up To 17.3"" - Alloy Aluminum",,15500,,,[object Object],/E/Q/233849_1774438344.jpg,6957114,{'name': 'Add Moore'},"{'in_stock': True, 'quantity': 20}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-26 02:09:31
Adjustable Laptop And Tablet Stand - Silver,,18000,,,[object Object],/D/U/233849_1774385536.jpg,6957100,{'name': 'Add Moore'},"{'in_stock': True, 'quantity': 20}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-26 02:09:31
"N8 Multifunction Foldable Laptop Stand Up To 17.3"" - Alloy Aluminum",,15000,,,[object Object],/D/F/233757_1774438707.jpg,6957097,{'name': 'More Ventures'},"{'in_stock': True, 'quantity': 20}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-26 02:09:31
Hp Usb-c Charger For Spectre Fold 17 X360 / Pavilion Plus Zbook Firefly - 100w,,45000,,,[object Object],/F/C/233849_1774385277.jpg,6957096,{'name': 'Add Moore'},"{'in_stock': True, 'quantity': 20}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-26 02:09:31
High Speed 4k Hdmi Cable - 30m,,13000,,,[object Object],/J/U/233849_1774377833.jpg,6957089,{'name': 'Add Moore'},"{'in_stock': True, 'quantity': 20}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-26 02:09:31
Dell Type C Charger - 130w,,33900,,,[object Object],/K/R/233757_1774402430.jpg,6957088,{'name': 'More Ventures'},"{'in_stock': True, 'quantity': 20}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-26 02:09:31
High Speed 4k Hdmi Cable - 30m,,13500,,,[object Object],/Y/T/233757_1774378237.jpg,6957080,{'name': 'More Ventures'},"{'in_stock': True, 'quantity': 20}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-26 02:09:31
JCO4 Laptop Battery – High Capacity – Rechargeable,HP,49420,,,[object Object],/Z/S/_1768306759.jpg,5000867,{'name': 'Konga'},"{'in_stock': True, 'quantity': 1}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-31 02:11:08
Rechargeable Wireless Bluetooth Mouse(2.4ghz) With Inbuilt Battery --white,,9900,,,[object Object],/V/H/56319_1771153345.jpg,6935861,{'name': 'jagGed inC'},"{'in_stock': True, 'quantity': 5}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-31 02:11:08
Gaming Mouse Pad With Shortcut Keys & Thickened Edges - 300×800mm Xl ,,8799,,,[object Object],/B/Y/56319_1760648926.jpg,6867495,{'name': 'jagGed inC'},"{'in_stock': True, 'quantity': 5}","{'quality': {'average': 4, 'number_of_ratings': 1}}",2026-03-31 02:11:08
Portable Wireless Bluetooth Keyboard And Mouse Set For Iphone/Android/iPad/Laptop Pc/Table,,14450,,,[object Object],/P/D/56319_1756269651.jpg,6827201,{'name': 'jagGed inC'},"{'in_stock': True, 'quantity': 2}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-31 02:11:08
Pd 100W Usb-c 18.5-20v To 5.5×2.5 Universal Laptop Cable Small Pin - yellow Mouth,,9400,,,[object Object],/Z/Y/56319_1751106460.jpg,6780347,{'name': 'jagGed inC'},"{'in_stock': True, 'quantity': 4}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-31 02:11:08
Pd100w Usb-c 18.5-20V Small Blue Pin Cable,,9500,,,[object Object],/T/D/56319_1740059904.jpg,6677360,{'name': 'jagGed inC'},"{'in_stock': True, 'quantity': 4}","{'quality': {'average': 5, 'number_of_ratings': 1}}",2026-03-31 02:11:08
Q13 Wireless Mouse Rechargeable 2.4g Silent Mouse - Black,,19900,,,[object Object],/R/D/56319_1737650301.jpg,6650940,{'name': 'jagGed inC'},"{'in_stock': True, 'quantity': 2}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-31 02:11:08
Pd 100w 18.5-20v Square Tip To Usb-c Cable,Lenovo,10500,,,[object Object],/Y/J/56319_1734559893.jpg,6627061,{'name': 'jagGed inC'},"{'in_stock': True, 'quantity': 3}","{'quality': {'average': 5, 'number_of_ratings': 1}}",2026-03-31 02:11:08
Usb Type C Male To Female Extension Cable 1m - black,,14800,,,[object Object],/U/G/56319_1724073358.jpg,6535890,{'name': 'jagGed inC'},"{'in_stock': True, 'quantity': 1}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-31 02:11:08
 Optical Usb Mouse,Dell,4000,,,[object Object],/Z/N/173311_1595953626.jpg,4840254,{'name': 'KACHISON'},"{'in_stock': True, 'quantity': 1}","{'quality': {'average': 5, 'number_of_ratings': 1}}",2026-03-31 02:11:08
"Logitech Mx Master 4, Ergonomic Wireless Mouse With Advanced Performance Haptic.",Logitech,255000,,,[object Object],/W/O/57289_1774790407.jpg,6960136,{'name': 'YOMILINCON BRAND'},"{'in_stock': True, 'quantity': 20}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-31 02:11:08
8 In One Type C To HDMI - LAN - USB 2- Tf/sd - Type C And Pd,,17000,,,[object Object],/B/B/233849_1774623512.jpg,6960077,{'name': 'Add Moore'},"{'in_stock': True, 'quantity': 20}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-31 02:11:08
Usb 3.0 Multi Usb-c Data Cable Hub With Sd / Micro Sd Card Reader & 3 Usb Ports Usb Splitter,,14300,,,[object Object],/T/Q/233849_1774677564.jpg,6960073,{'name': 'Add Moore'},"{'in_stock': True, 'quantity': 20}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-31 02:11:08
Usb 3.0 Multi Usb-c Data Cable Hub With Sd / Micro Sd Card Reader & 3 Usb Ports Usb Splitt,,17000,,,[object Object],/O/S/238232_1774678117.jpg,6960048,{'name': 'SHURE VENTURES'},"{'in_stock': True, 'quantity': 20}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-31 02:11:08
8 In One Type C To Hdmi -lan -usb2- Tf/sd - Type C And Pd,,16800,,,[object Object],/F/G/238232_1774626685.jpg,6960047,{'name': 'SHURE VENTURES'},"{'in_stock': True, 'quantity': 20}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-31 02:11:08
Usb 3.0 Multi Usb-c Data Cable Hub With Sd / Micro Sd Card Reader & 3 Usb Ports Usb Splitt,,14000,,,[object Object],/U/E/230175_1774677406.jpg,6959949,{'name': 'Royal Ventures'},"{'in_stock': True, 'quantity': 20}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-31 02:11:08
8 In One Type C To Hdmi -lan -usb2- Tf/sd - Type C And Pd,,16500,,,[object Object],/W/C/230175_1774623343.jpg,6959947,{'name': 'Royal Ventures'},"{'in_stock': True, 'quantity': 20}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-31 02:11:08
Lifecam Hd-3000 Usb Webcam For NYSC/ Jamb And WAEC Registration,Microsoft,120000,,,[object Object],/Y/R/206807_1769007773.jpg,6921609,{'name': 'Cool Gadgets Store'},"{'in_stock': True, 'quantity': 1}","{'quality': {'average': 0, 'number_of_ratings': 0}}",2026-03-31 02:11:08
